,보호소이름,상세주소,주소,위도,경도
439,현풍동물병원,대구광역시 달성군 유가읍 테크노공원로 51 (유가읍) ,대구광역시 달성군 유가읍 테크노공원로 51 (유가읍) ,0.0,0.0
440,대구유기동물보호협회,대구광역시 동구 금강로 151-13 (금강동) ,대구광역시 동구 금강로 151-13 (금강동) ,0.0,0.0
441,부산동물보호센터,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,부산광역시 강서구 맥도강변길 752-15 (대저2동) ,0.0,0.0
442,강동리본센터(reborn),서울특별시 강동구 양재대로81길 73 (성내동) ,서울특별시 강동구 양재대로81길 73 (성내동) ,0.0,0.0
443,화천군농업기술센터,강원도 화천군 상서면 영서로 6387-9  화천농업기술센터,강원도 화천군 상서면 영서로 6387-9  화천농업기술센터,0.0,0.0
444,광명반함센터,경기도 광명시 오리로854번길 10 (철산동) 지하1층,경기도 광명시 오리로854번길 10 (철산동) 지하1층,0.0,0.0
445,함양군위탁보호소,"경상남도 함양군 함양읍 함양남서로 996-76 (함양읍, 농업기술센터) ","경상남도 함양군 함양읍 함양남서로 996-76 (함양읍, 농업기술센터) ",0.0,0.0
446,베스트동물병원,"인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러) ","인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러) ",0.0,0.0
447,울산유기동물보호센터,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,울산광역시 울주군 온양읍 화산발리로 543 (온양읍) ,0.0,0.0
448,영광동물보호센터,전라남도 영광군 불갑면 함영로 2755-48  ,전라남도 영광군 불갑면 함영로 2755-48  ,35.2411487,126.5031821
449,보성유기동물보호센터,전라남도 보성군 노동면 노동천동길 221  ,전라남도 보성군 노동면 노동천동길 221  ,0.0,0.0
450,보성유기동물보호센터,전라남도 보성군 노동면 노동천동길 221  ,전라남도 보성군 노동면 노동천동길 221  ,0.0,0.0
451,횡성유기동물보호센터,강원도 원주시 호저면 칠봉로 110-6  ,강원도 원주시 호저면 칠봉로 110-6  ,37.4133886,127.9193008
452,웰케어 동물병원,"서울특별시 마포구 월드컵북로 27 (서교동, 이화빌딩) 서교동447-2","서울특별시 마포구 월드컵북로 27 (서교동, 이화빌딩) 서교동447-2",0.0,0.0
453,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-48  ,경기도 양주시 남면 감악산로 63-48  ,0.0,0.0
454,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-48  ,경기도 양주시 남면 감악산로 63-48  ,0.0,0.0
455,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-48  ,경기도 양주시 남면 감악산로 63-48  ,0.0,0.0
456,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-48  ,경기도 양주시 남면 감악산로 63-48  ,0.0,0.0
457,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-48  ,경기도 양주시 남면 감악산로 63-48  ,0.0,0.0
458,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-48  ,경기도 양주시 남면 감악산로 63-48  ,0.0,0.0
459,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,0.0,0.0
460,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,0.0,0.0
461,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,0.0,0.0
462,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,0.0,0.0
463,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,0.0,0.0
464,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,0.0,0.0
465,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,0.0,0.0
466,제주 동물보호센터,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,제주특별자치도 제주시 첨단동길 184-14 (용강동) ,0.0,0.0
467,유기동물및관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,0.0,0.0
468,유기동물및관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) (사)유기동물및보호관리협회,0.0,0.0
469,울진군동물보호센터,경상북도 울진군 울진읍 대흥신림로 916-37  ,경상북도 울진군 울진읍 대흥신림로 916-37  ,36.9896045,129.3317313
470,영천유기동물보호센터,"경상북도 영천시 천문로 622-13 (오미동, 영천시농업기술센터) ","경상북도 영천시 천문로 622-13 (오미동, 영천시농업기술센터) ",0.0,0.0
471,구미시 동물보호센터,경상북도 구미시 해평면 낙동대로 2206  ,경상북도 구미시 해평면 낙동대로 2206  ,36.2254166,128.3621271
472,구미시 동물보호센터,경상북도 구미시 해평면 낙동대로 2206  ,경상북도 구미시 해평면 낙동대로 2206  ,36.2254166,128.3621271
473,해남유기동물보호센터,전라남도 해남군 해남읍 용머리길 14-37  ,전라남도 해남군 해남읍 용머리길 14-37  ,34.563169,126.5846114
474,해남유기동물보호센터,전라남도 해남군 해남읍 용머리길 14-37  ,전라남도 해남군 해남읍 용머리길 14-37  ,34.563169,126.5846114
475,해남유기동물보호센터,전라남도 해남군 해남읍 용머리길 14-37  ,전라남도 해남군 해남읍 용머리길 14-37  ,34.563169,126.5846114
476,장흥군 동물보호센터,"전라남도 장흥군 안양면 우드랜드길 288 (안양면, 남도국제교육원) 축산사업소","전라남도 장흥군 안양면 우드랜드길 288 (안양면, 남도국제교육원) 축산사업소",0.0,0.0
477,담양군 동물보호센터,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,0.0,0.0
478,담양군 동물보호센터,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,0.0,0.0
479,담양군 동물보호센터,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,전라남도 담양군 용면 시암골로 280-57 (용면) :용면 두장리 21번지,0.0,0.0
480,나주유기동물보호센터,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,전라남도 나주시 산포면 내기3길 71-43 [*미고시] ,0.0,0.0
481,익산유기동물보호소,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,0.0,0.0
482,익산유기동물보호소,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,0.0,0.0
483,익산유기동물보호소,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,0.0,0.0
484,익산유기동물보호소,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,0.0,0.0
485,익산유기동물보호소,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,0.0,0.0
486,익산유기동물보호소,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,0.0,0.0
487,익산유기동물보호소,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,전북특별자치도 익산시 서동로42길 77 (용제동) 16통 1반,0.0,0.0
488,군산유기동물보호센터,전라북도 군산시 대야면 보덕안정길 108-20  ,전라북도 군산시 대야면 보덕안정길 108-20  ,0.0,0.0
489,군산유기동물보호센터,전라북도 군산시 대야면 보덕안정길 108-20  ,전라북도 군산시 대야면 보덕안정길 108-20  ,0.0,0.0
490,군산유기동물보호센터,전라북도 군산시 대야면 보덕안정길 108-20  ,전라북도 군산시 대야면 보덕안정길 108-20  ,0.0,0.0
491,군산유기동물보호센터,전라북도 군산시 대야면 보덕안정길 108-20  ,전라북도 군산시 대야면 보덕안정길 108-20  ,0.0,0.0
492,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
493,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
494,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
495,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
496,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
497,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
498,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
499,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
500,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
501,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
502,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
503,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
504,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
505,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
506,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
507,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
508,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
509,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
510,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
511,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
512,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
513,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
514,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
515,괴산증평동물보호센터,충청북도 증평군 도안면 입장길 239 (도안면) ,충청북도 증평군 도안면 입장길 239 (도안면) ,0.0,0.0
516,춘천시 동물보호센터,강원도 춘천시 신북읍 영서로 3282 (신북읍) (전)102보충대 주차장,강원도 춘천시 신북읍 영서로 3282 (신북읍) (전)102보충대 주차장,0.0,0.0
517,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,경기도 양주시 남면 감악산로 63-37  ,0.0,0.0
518,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,경기도 양주시 남면 감악산로 63-37  ,0.0,0.0
519,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,경기도 양주시 남면 감악산로 63-37  ,0.0,0.0
520,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 양주시 남면 감악산로 63-37 (남면) ,0.0,0.0
521,광주TNR동물병원초월,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,경기도 광주시 초월읍 현산로385번길 74-12 (초월읍) ,0.0,0.0
522,남양동물보호센터,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,경기도 화성시 남양읍 화성로 1483-27 (남양읍) ,0.0,0.0
523,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 ,경기도 양주시 남면 감악산로 63-37 ,0.0,0.0
524,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 양주시 남면 감악산로 63-37 (남면) ,0.0,0.0
525,이성준동물병원,경기도 안성시 중앙로 431-1 (봉남동) ,경기도 안성시 중앙로 431-1 (봉남동) ,0.0,0.0
526,이성준동물병원,경기도 안성시 중앙로 431-1 (봉남동) ,경기도 안성시 중앙로 431-1 (봉남동) ,0.0,0.0
527,이성준동물병원,경기도 안성시 중앙로 431-1 (봉남동) ,경기도 안성시 중앙로 431-1 (봉남동) ,0.0,0.0
528,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37  ,경기도 양주시 남면 감악산로 63-37  ,0.0,0.0
529,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
530,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
531,고양시동물보호센터,"경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터","경기도 고양시 덕양구 고양대로 1695 (원흥동, 고양시 농업기술센터) 고양시동물보호센터",0.0,0.0
532,광주 동물보호소,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,0.0,0.0
533,광주 동물보호소,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,0.0,0.0
534,삼산종합동물병원,인천광역시 부평구 체육관로 40 (삼산동) ,인천광역시 부평구 체육관로 40 (삼산동) ,0.0,0.0
535,인천광역시수의사회,"인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소) ","인천광역시 계양구 다남로165번길 56 (다남동, 유기동물보호소) ",0.0,0.0
536,사단법인 동부,부산광역시 해운대구 송정2로13번길 46 (송정동) ,부산광역시 해운대구 송정2로13번길 46 (송정동) ,0.0,0.0
537,사단법인 동부,부산광역시 해운대구 송정2로13번길 46 (송정동) ,부산광역시 해운대구 송정2로13번길 46 (송정동) ,0.0,0.0
538,동물보호관리협회,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,부산광역시 강서구 가락대로1283번길 25-2 (봉림동) ,0.0,0.0
539,강현림동물병원,서울특별시 양천구 등촌로 160 (목동) 1층,서울특별시 양천구 등촌로 160 (목동) 1층,0.0,0.0
540,한국동물구조관리협회,경기도 양주시 남면 감악산로 63-37 (남면) ,경기도 양주시 남면 감악산로 63-37 (남면) ,0.0,0.0
541,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
542,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
543,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
544,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
545,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
546,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
547,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
548,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
549,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
550,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
551,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
552,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
553,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
554,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
555,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
556,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
557,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
558,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
559,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
560,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
561,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
562,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
563,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
564,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
565,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
566,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
567,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
568,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
569,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
570,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
571,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
572,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
573,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
574,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
575,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
576,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
577,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
578,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
579,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
580,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
581,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
582,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
583,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
584,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
585,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
586,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
587,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
588,남양주시동물보호센터,경기도 남양주시 경강로163번길 32-27 (이패동) ,경기도 남양주시 경강로163번길 32-27 (이패동) ,0.0,0.0
